,Frame,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
0,0,-0.726708982521157,-0.0171505777423718,5.22336970710787,-0.727614951710817,-2.85946483977018,5.25945217575677,-0.737803761595949,-9.94858093504435,5.35062516002113,-0.740863939449131,-11.2177378839622,5.36728610731884,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.779395043029945,6.26585049868565,5.06805967014196,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.731171667712028,-6.33340283289004,5.30381478884877,-0.282066759327177,3.27992497794175,8.10518803969021,-0.297102392179475,0.499260841673323,7.41058042615574,0.641408130305954,1.03417353699489,3.08253982600284,0.0,0.0,3.07675098555898,-1.68393643199525,2.7961951883027,-1.06482846401819,-1.84228888363985,0.654461267817083,-0.385598549888046,-0.390578296001365,0.266899253507136,-0.612667098153411,-0.390578296001365,0.266899253507136,-0.612667098153411
1,1,-0.689334856992572,-0.00472853151588023,5.22854648734271,-0.690186812256575,-2.84706572720207,5.26277298290183,-0.69983258553949,-9.93623979081738,5.34925303976792,-0.702731810354929,-11.2054073359105,5.36505589868106,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.742654164853289,6.27812433873506,5.07760187333256,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.693551429992261,-6.32103192282161,5.30485271147197,-0.249269934477678,3.27939178834687,8.12176063937048,-0.31783464015629,0.53460048473312,7.42049042105964,0.642897459980911,1.02592167983248,3.08837107579299,0.0,0.0,3.08261508336516,-1.64054819923578,2.81255518194073,-1.05923961724586,-1.87863019699331,0.667148104551981,-0.391361798777198,-0.392322720094111,0.284262119382648,-0.619289113070472,-0.306224507583762,0.209232114069584,-0.618875088283062
2,2,-0.651684376762276,0.00712686859483777,5.2336578651064,-0.652483104291109,-2.83523220587405,5.26601470969965,-0.661584867792599,-9.92446156739215,5.34776777561899,-0.664322520278105,-11.1936392198955,5.36270639808764,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.705396443233062,6.28981457758771,5.08713084663787,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.655655670219705,-6.30922530551177,5.30579489038785,-0.215905517460766,3.27997530490019,8.13817562166611,-0.339223312478901,0.569677909281548,7.42877950437013,0.644956873014052,1.01741301491265,3.09413624966173,0.0,0.0,3.08840971224798,-1.59620089841019,2.82979856037518,-1.05360743434751,-1.91621113267735,0.679784050834038,-0.399247116435319,-0.39392653153762,0.301208957451607,-0.626377843256341,-0.215615601439066,0.14730362189257,-0.625619631429903
3,3,-0.614170437106468,0.019260534624168,5.23881386329399,-0.614916727817451,-2.8231191172007,5.26930785435105,-0.623477983203772,-9.91240048490843,5.34635137725718,-0.626054935337325,-11.1815876427896,5.3604289935157,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.668392855293099,6.30178743042456,5.09667843754363,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.617898676531171,-6.29713751977179,5.30679692841285,-0.182824887409527,3.27998620732781,8.15466942947746,-0.36027558114382,0.604891454477876,7.43785971366977,0.646729965160301,1.00903248466263,3.09993404961034,0.0,0.0,3.09423907559247,-1.55232970556309,2.84659380065695,-1.04797748076212,-1.95317466528321,0.692438833953527,-0.406083676353558,-0.395603732193759,0.318363508712575,-0.633233984179005,-0.128124421097117,0.0875207784425012,-0.632232812813207
4,4,-0.577205733071695,0.0325173085510795,5.24412543225873,-0.57790047470753,-2.80988142629184,5.27278383812018,-0.585929434430675,-9.89921102227393,5.34518680727216,-0.588348093693441,-11.1684069948442,5.35841603766893,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.632413986654849,6.31490932638231,5.10627732068714,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.580694742755828,-6.28392329391451,5.30801535860236,-0.150880512914988,3.27773539613261,8.17147651216624,-0.379995505995455,0.640640889116452,7.45014405065548,0.647360386446394,1.00116519966894,3.10586344906261,0.0,0.0,3.10020737678371,-1.51037022716974,2.86160973250934,-1.04239819795106,-1.98766237398083,0.705186646851574,-0.408699906519897,-0.397568050293681,0.33634950562064,-0.639158396046593,-0.0531265803938179,0.0362864132059974,-0.638008298408592
5,5,-0.541202744470853,0.0477419681002544,5.24970439936784,-0.541847008640791,-2.79467421490942,5.27657495374059,-0.549356818550604,-9.8840479070587,5.34445792441234,-0.551621169606082,-11.1532519390365,5.35686078993545,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.598230036532317,6.33004691157425,5.11596090176788,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.544458141988631,-6.26873753720746,5.30960759055405,-0.120925997678577,3.27153402399871,8.18882953273286,-0.397383891419015,0.677327061707502,7.46804654669886,0.645991845768489,0.994196450974099,3.11202364493766,0.0,0.0,3.10641881920674,-1.4717584814522,2.87351553300506,-1.0369206247055,-2.01781440917747,0.718105293064028,-0.403923473212167,-0.400032877341261,0.355790693938042,-0.643452122672287,0.0,0.0,-0.642210067744667
6,6,-0.505645425393791,0.0661783687814165,5.25562176843149,-0.506239277991513,-2.77625394386611,5.28072656718455,-0.513234917779664,-9.86566839999884,5.34414515341071,-0.515346597361248,-11.1348798823797,5.35573178303905,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.565630055312321,6.34846672471814,5.12583501390107,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.508668848242201,-6.25033709957254,5.31158741990405,-0.093138460287299,3.26095914319935,8.20775360387518,-0.412655703745729,0.715117622575166,7.49268818865138,0.642496403204839,0.988465256570527,3.11819678966787,0.0,0.0,3.11265443026579,-1.43719242590062,2.88148174920136,-1.0319303662216,-2.04334627021484,0.731656250605407,-0.387947996558717,-0.402904398738063,0.377613621396921,-0.645595632277178,0.0250016763701715,-0.0170745916926037,-0.644271638890424
7,7,-0.470258068095109,0.0872630506509324,5.26180611262717,-0.470801762320187,-2.75518422655565,5.28515358991553,-0.477285715216823,-9.84463650104515,5.34412912023944,-0.479245456960921,-11.113854895281,5.35490341402247,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.534099265510256,6.36959131360119,5.13587990529335,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.473050650685261,-6.22928578270427,5.31385303355215,-0.0669518819468598,3.24713661756384,8.22809005064409,-0.426468769861733,0.753747419519207,7.52246165364666,0.637445136608321,0.983715150373763,3.12431709428639,0.0,0.0,3.1188447410375,-1.40571572216292,2.88639669725103,-1.02739904991632,-2.0654931966609,0.745795480391083,-0.362886875828453,-0.406039235674693,0.401402576045466,-0.646055338788333,0.0281269473341795,-0.0192088258820103,-0.644637705788646
8,8,-0.435813811919951,0.109129999021114,5.26815404956309,-0.43630941905125,-2.73333080141594,5.28979106937106,-0.442297208171751,-9.82281724934614,5.34444235403032,-0.444109415514911,-11.0920418889051,5.35442608424438,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.503952615069059,6.39152172142061,5.14593911236715,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.43838335009795,-6.20744898500905,5.31638684367721,-0.042105324523259,3.23070205251589,8.24829535158825,-0.438487285954438,0.792967331952606,7.55568981290264,0.631030205422649,0.979438356130485,3.1307119340462,0.0,0.0,3.12531821041551,-1.3762828677471,2.88950580477063,-1.0227568030569,-2.08467615115887,0.759839930279511,-0.334446561143845,-0.409576434638343,0.425767901030604,-0.645611358227318,0.0187512371002868,-0.0128059731359153,-0.644091631773379
9,9,-0.403086276696308,0.129913502316879,5.27455932869049,-0.403537401436209,-2.7125591944543,5.29457119445524,-0.40905686164939,-9.80207570170038,5.34511442364652,-0.410729471506858,-11.0713058342582,5.35434719668464,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.47550609532,6.41235926960271,5.15585374082383,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.405446591615381,-6.18669200424521,5.31916837698406,-0.0183365462627535,3.21229223918266,8.266826672965,-0.448377881147195,0.832526803886377,7.59069612700627,0.623443611090903,0.975127139606062,3.13770871737218,0.0,0.0,3.13240329729348,-1.34784799382934,2.89205372724007,-1.01743205091444,-2.10131949048782,0.773102260994195,-0.308333271121768,-0.413655650954128,0.449319865814108,-0.645043774926763,0.00625038739988839,-0.00426869420225406,-0.643422019026113
