,Frame,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
0,0,0.463228395936252,0.00520175538464704,-0.507473772012448,0.463970709443869,0.0099747111886776,-0.510618413922199,0.464300626558366,0.0120960248793578,-0.512016032548755,0.464630543672863,0.0142173385700381,-0.513413651175311,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,0.464877981508735,0.0158083238380483,-0.514461865145228,-0.893232732613123,-2.16082740054671,0.483230588211774,0.403774818736551,1.75912564842142,-0.646093739046001,0.274487165557698,0.635912124437355,-0.525136282561489,0.274487165557698,0.635912124437355,-0.525136282561489,-0.0406700876916492,-0.188235280224059,-0.433713631356702,0.0373160611220367,0.427345701899779,-0.260041805191149,0.0325553373054916,0.107489452869389,-0.0139140819375025,0.0325553373054916,0.107489452869389,-0.0139140819375025
1,1,0.564361437536252,-0.145919521960925,-0.560637775374355,0.56997677943392,-0.13820262712154,-0.562095592084533,0.572472765376532,-0.13477322888831,-0.56274314372027,0.574968751319143,-0.131343830655079,-0.563390695356006,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,0.576840740776102,-0.128771781980157,-0.563876359082809,-0.904362163231607,-2.13506370678997,0.733142348603542,0.312521345970864,1.68752359507515,-0.80822045573178,0.567481987284952,1.41968114001564,-0.483224938332162,0.567481712227756,1.41968243631284,-0.483221452904341,-0.0219294248739,-0.225323506803578,-0.604453507680205,0.0435969126565162,0.398142777705063,-0.127095247426457,0.0391961257030037,0.102858214981986,-0.00322245156552688,0.0391961211701222,0.102858216322598,-0.00322246390965831
2,2,0.669893866298769,-0.309708716551192,-0.5743242974374,0.680733831854556,-0.298461361425387,-0.573964933758269,0.685552258136185,-0.293463172598162,-0.573804099507013,0.690370684417814,-0.288464983770937,-0.573643265255758,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,0.693984504129035,-0.284716342150519,-0.573522639567316,-0.852796950066455,-1.99749556759786,0.807780131391176,0.378222281770172,1.70564079189455,-0.733822704841752,0.732892159197639,1.82282966749992,-0.86245840229011,0.732892614071366,1.82283373858164,-0.862449411351271,-0.00519890645247842,-0.202644850710375,-0.719977548728809,0.0637791869042419,0.364742107697068,-0.00863784043978379,0.0474307787677754,0.0957579715007593,0.00256556800069038,0.0474307761445757,0.0957579737238604,0.0025655335210551
3,3,0.722220546263668,-0.515234602444714,-0.528436534595298,0.739628860126187,-0.50149946492387,-0.525853421403359,0.747367001274853,-0.495395761495111,-0.524703068185129,0.755105142423518,-0.489292058066352,-0.523552714966899,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,0.760908748285017,-0.484714280494782,-0.522689950053226,-0.682819057940173,-1.8438748042725,0.8099489307358,0.553688638023131,1.83158142543907,-0.540476041193325,0.841317470209418,2.06567802928284,-1.23174531963692,0.841320193453069,2.06568608186234,-1.23172995501334,-0.00314196362599678,-0.140653838032382,-0.753441406972312,0.0848212859079494,0.354994816171964,0.00744674454992671,0.0382686859567615,0.0928990162988751,0.000965394925958414,0.0382686797021022,0.0928990192698383,0.000965356969772957
4,4,0.712506521174934,-0.706324022594978,-0.433089207874259,0.73601915629438,-0.691614927296029,-0.428486591558691,0.746470743577432,-0.685078316820961,-0.426437223810272,0.756922330860483,-0.678541706345892,-0.424387856061854,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,0.764761021322772,-0.673639248489591,-0.42285083025054,-0.525537851490041,-1.80515993616051,0.552966393985787,0.768121119863436,1.9338161987281,-0.349500055474665,0.888755239525689,2.40250269268933,-1.43847680025008,0.88876023959707,2.40251466912829,-1.43845370803382,-0.0321950155129813,-0.0255940491774106,-0.716854194990626,0.069425663138817,0.359935303982135,-0.0360452636271999,0.0433337637685437,0.075419668998831,-0.00861398284605541,0.0433337371936227,0.0754196766331968,-0.00861404969171772
5,5,0.572156657221402,-0.781715837679946,-0.406127939078485,0.598260865475771,-0.771190661078121,-0.400829377946036,0.609862735811046,-0.766512804810643,-0.39847446188717,0.621464606146321,-0.761834948543165,-0.396119545828304,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,0.630166008897777,-0.758326556342557,-0.394353358784154,-0.489347451890788,-1.88388278804926,-0.145908473549397,0.85077189494562,1.74701979592552,-0.250557797920918,0.693988935267006,2.58544610390827,-1.51952399222266,0.693988935267006,2.58544610390827,-1.51952399222266,-0.061108847539474,0.0878902881505144,-0.617466567595037,0.0676707555050197,0.367904293427556,-0.0775422518451011,0.0421279048664346,0.0642388481596109,-0.00676827272374811,0.0421279048664346,0.0642388481596109,-0.00676827272374811
6,6,0.386620078804274,-0.689659074284706,-0.391021022784709,0.410006737232982,-0.685069456751541,-0.386890203427665,0.420400949399562,-0.683029713296347,-0.385053990886912,0.430795161566142,-0.680989969841153,-0.383217778346158,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,0.438590820691077,-0.679460162249757,-0.381840618940593,-0.475395901170827,-1.96716990309124,-0.894605893308477,0.911142247086639,1.50725736877835,-0.397339792441526,0.486200228111425,2.62908453217224,-1.4091230762434,0.486201853354767,2.62908560194893,-1.40912051952408,-0.0451656296788887,0.170893274397256,-0.475688107400119,0.0550131320241626,0.359543866577964,-0.106745335703273,0.038818650596947,0.0609938987885105,-0.00576712121410812,0.0388186459088998,0.0609939003307971,-0.00576713645801625
7,7,0.209009560391814,-0.485151294412687,-0.354508183799836,0.225849060358536,-0.486261974301883,-0.352717569676985,0.233333507044171,-0.486755798673021,-0.351921350366544,0.240817953729805,-0.487249623044159,-0.351125131056104,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,0.246431288744031,-0.487619991322513,-0.350527966573273,-0.413024777746454,-1.99757925224436,-1.23112747170199,0.879040313480292,1.24658188839712,-0.662253124423252,0.521827687273961,2.42670552793948,-1.11964181311862,0.521829962259753,2.42670735791141,-1.11963678653745,0.0154994338057398,0.223823991229039,-0.339213699108301,0.0498868119852995,0.338180667475115,-0.0995917559056926,0.0259356954684865,0.0556973228013918,-0.000715878991674978,0.025935691484348,0.0556973244220864,-0.000715897238999811
8,8,0.0925734691231434,-0.190334834067601,-0.303337288724088,0.0998123068439167,-0.19510195319205,-0.304825679058291,0.103029784031257,-0.19722094328041,-0.305486950244913,0.106247261218598,-0.19933993336877,-0.306148221431535,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,0.108660369109103,-0.200929175935041,-0.306644174821502,-0.396800487864327,-1.97037879360443,-1.02546404399419,0.615253183178703,0.825430483464817,-0.925643214206853,0.473776708218234,1.37558702434993,-1.00280402398615,0.473781403065144,1.37558942241207,-1.00279851634835,0.0837979670864945,0.288377936702531,-0.20777374614812,0.0580929691171153,0.326849990583623,-0.0620461601440174,-0.000171302290789703,0.0487614900131964,0.00556054667830051,-0.000171298160327192,0.0487614888151178,0.00556055731171335
9,9,0.043663044104002,0.0727641665698951,-0.265888042946079,0.0422784280216776,0.0664483377931994,-0.270266479482668,0.0416631946183132,0.0636409706550479,-0.272212517286185,0.0410479612149488,0.0608336035168963,-0.274158555089701,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,0.0405865361624255,0.0587280781632826,-0.275618083442338,-0.634877093747791,-1.85373932697992,-0.51015093944133,0.318258267937347,0.414765327578036,-1.10940319781608,0.393011014257115,0.384882789152817,-0.930650367212745,0.393019093273546,0.384885547082677,-0.930645814838268,0.163932948170949,0.34940819769983,-0.0927050384661582,0.0664552294589437,0.319996487045387,-0.0584740306432028,-0.029426485251951,0.0480753107108361,0.0119741064349634,-0.0294264666957735,0.0480753038947226,0.011974179402997
