,Frame,CoM pos x,CoM pos y,CoM pos z,CoM vel x,CoM vel y,CoM vel z,CoM acc x,CoM acc y,CoM acc z
0,0,0.102089442543499,-0.645250605444193,1.00143809673482,-0.0404122445404366,-0.00545101793237023,-0.0138777863719875,0.223555411840869,0.17790185135715,0.148505655011151
1,1,0.101456625779636,-0.645226778743435,1.00126841854355,-0.0470049846052047,-0.0028048668099266,-0.0125413856889703,0.122300939329073,0.142072147921573,-0.0331118766143471
2,2,0.100742929892632,-0.645225519831042,1.00120688489832,-0.0510787569286051,-0.00248629343616792,-0.0106954160689709,-0.00782115958736172,0.230516899465623,-0.109569450113758
3,3,0.0999317191868431,-0.645241889220141,1.00121859183625,-0.0547984763788655,-0.00190288640242505,-0.00831959093597314,0.184713728305335,0.287223403382871,-0.0824266798780647
4,4,0.0991280246007835,-0.645240547595604,1.00127486453998,-0.0590355768430266,0.00150124853204457,-0.00555144754357605,0.654794791545319,0.399359405019574,0.0909093369749887
5,5,0.0984368590276534,-0.645186093309933,1.00134706551781,-0.061580843266109,0.00636169032491853,-0.00257465330112006,0.990729115297251,0.515958362936731,0.435832404855037
6,6,0.0979632221888779,-0.645043056899631,1.00140658433183,-0.0591483052274255,0.0112064432122641,0.000589544727214785,0.885824853713137,0.557138609974416,0.682761667051613
7,7,0.0976738938152164,-0.644826710946637,1.00147098305162,-0.0489198808187347,0.0177374412007437,0.00495635717029395,0.420182166262078,0.539392415724114,0.709996973414065
8,8,0.0974988290403757,-0.64456066517649,1.00155945577767,-0.0327841706574958,0.0276685988069643,0.0107168684254052,-0.0275515224956659,0.440867343741727,0.611260599047877
9,9,0.0974878153624303,-0.644221918402485,1.00164596884453,-0.0139170413345082,0.0386696176199807,0.0162624995405236,-0.158401788414249,0.60783558623729,0.476561638624213
10,10,0.0976906709779501,-0.643787480072927,1.00170467067901,0.00575893705042381,0.0486831668939143,0.0201795574434292,-0.223747265250464,0.732946495176853,0.177758231443582
11,11,0.0981571979745667,-0.64323434656663,1.00170997514479,0.0217126952125126,0.0572364432863288,0.0210066854396339,-0.246681076054453,0.681720127125322,0.11756807260717
12,12,0.0990588785086348,-0.642539818326448,1.00167121818159,0.0338187013649013,0.0630630488670861,0.0186585776914388,-0.10427158379347,0.558792399102084,0.183369037843799
13,13,0.100362254440245,-0.64171892711969,1.00160689546251,0.0445546080360095,0.0688910518212956,0.0141731282102413,0.102853701468797,0.425895326051183,0.0999952620713971
14,14,0.101809797370591,-0.640805526391894,1.00150478487343,0.0544236282460379,0.0750976488439903,0.00768138259171568,0.373548687097643,0.406742819637754,-0.305543801473117
15,15,0.103144275300947,-0.639833944384415,1.00135159403046,0.0625513125969618,0.0818016962214248,-0.000815270229017845,0.929004715302114,0.449295439953858,-0.916943475642096
16,16,0.104108804049132,-0.638838955627939,1.001132901462,0.0696701207998167,0.0877419463975239,-0.0114709538943064,1.53124741161615,0.593215644729607,-1.62255627404875
17,17,0.104604122173395,-0.637782578014854,1.00083780461834,0.0732700655663133,0.0918487910794673,-0.0256482754934054,2.0183200012973,0.689216599612253,-1.84640938560719
18,18,0.104802184799791,-0.63664295725597,1.00047538017334,0.0719081309376618,0.0958216429571737,-0.0433949964821693,1.8221423181678,0.416399230922588,-1.87474167350259
19,19,0.104852836631129,-0.635478278273638,1.00005976713676,0.0664781294386358,0.0996301276412402,-0.0626825784287021,1.23058438158797,0.0348754979066135,-1.84384917941831
