,Frame,T8_Head Lateral Bending,T8_Head Axial Bending,T8_Head Flexion/Extension,T8_LeftUpperArm Lateral Bending,T8_LeftUpperArm Axial Bending,T8_LeftUpperArm Flexion/Extension,T8_RightUpperArm Lateral Bending,T8_RightUpperArm Axial Bending,T8_RightUpperArm Flexion/Extension,Pelvis_T8 Lateral Bending,Pelvis_T8 Axial Bending,Pelvis_T8 Flexion/Extension,Vertical_Pelvis Lateral Bending,Vertical_Pelvis Axial Bending,Vertical_Pelvis Flexion/Extension,Vertical_T8 Lateral Bending,Vertical_T8 Axial Bending,Vertical_T8 Flexion/Extension
0,0,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.730700939485417,-0.0349854371990939,2.74418150705179,0.726844168525574,-0.0350133605012013,-3.57257974002066
1,1,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.746288410817471,-0.0359782694798046,2.76312196058349,0.742322272352837,-0.0360056715471076,-3.55363921883293
2,2,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.758509705674311,-0.0368321142972799,2.78313086681229,0.754449529691997,-0.0368587460432704,-3.53363025291755
3,3,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.767072705285983,-0.0375464041438538,2.80544732038034,0.762933889042153,-0.0375719372394213,-3.51131374836016
4,4,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.77342937473964,-0.03820827569208,2.83145638907303,0.769217715943248,-0.0382323434331019,-3.48530463156321
5,5,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.778026603756767,-0.038813152921856,2.85930681323784,0.773748396128236,-0.0388355182674722,-3.45745416271591
6,6,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321572,0.781301183228365,-0.0393557260859538,2.88714792128536,0.77696329693214,-0.0393762923725983,-3.42961301400252
7,7,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.783679632498119,-0.0398304758888311,2.91312878366311,0.779289536953187,-0.0398492959986537,-3.40363211558664
8,8,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.78355232457741,-0.0401221005660488,2.93495354852088,0.779130186170046,-0.0401393710382548,-3.3818073283963
9,9,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.780623502806102,-0.040229374463365,2.95385986450373,0.776189627206581,-0.0402452254798285,-3.36290100419037
10,10,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.77728678333098,-0.0403207123356061,2.97329440580363,0.772842929258185,-0.0403350893995221,-3.34346645588207
11,11,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.775937761556871,-0.0405673189559422,2.99670225723194,0.771466834646882,-0.0405799542660127,-3.32005858536557
12,12,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.778971680653113,-0.0411445062181864,3.02752857375319,0.774437282774718,-0.0411548775988127,-3.28923222364317
13,13,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.786967664391162,-0.0421432605045393,3.06954787475034,0.782323391673397,-0.0421504720257965,-3.24721284289481
14,14,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.798306247487414,-0.0434590148227398,3.12046760946341,0.793517215584332,-0.0434621885521834,-3.19629300019791
15,15,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321573,0.812095716429899,-0.0449763993468612,3.17463164267875,0.807139733495676,-0.0449749914910581,-3.14212883833277
16,16,0,0,0,90,0,0,90,0,0,0,0,-6.31676242321572,0.827467626777601,-0.046574085955452,3.226379165185,0.82233584594377,-0.0465679862616809,-3.09038117559831
