,Frame,CoM pos x,CoM pos y,CoM pos z,CoM vel x,CoM vel y,CoM vel z,CoM acc x,CoM acc y,CoM acc z
0,0,0.134555781452286,0.279820885896371,0.893458718883175,0.0723650138272543,0.0542410223823255,-0.0124550043070204,0.362252890345767,0.113981943471597,0.206834015578986
1,1,0.135333725466697,0.28033819643755,0.893491798124182,0.0761247358616002,0.0525641184450342,-0.0102865598587009,0.374401018694589,0.032731904649416,0.209421314791049
2,2,0.136267006813368,0.280878784599423,0.89351150694447,0.081451650562241,0.0512070513623111,-0.00832205465357327,0.273452441973402,-0.0327796467437581,0.120088573812207
3,3,0.137421622953792,0.281452895065682,0.893494788641586,0.0891910187313415,0.0506487120568393,-0.00703050991065845,0.172976204148616,-0.0373072686003042,0.0828751497471776
4,4,0.138856400300983,0.282091166509707,0.893435622279544,0.101858134550495,0.0504329586213454,-0.00650555032368349,0.137801015662129,-0.000608888482653542,0.0822710211851262
5,5,0.140527297686709,0.282786236130602,0.89334963417714,0.119342006224125,0.0512647444015526,-0.00643965982111722,0.0924306768635343,0.0363066398394691,0.114837872770396
6,6,0.142346034208894,0.283491274642635,0.893246655960921,0.13887224053371,0.0520752379301598,-0.00669746512127259,0.145766319245412,0.037410232333457,0.186791044844686
7,7,0.144224400669539,0.284159636011886,0.893136976260679,0.158297808053419,0.0527978470188995,-0.0071363492674789,0.152638301151194,-0.0187576967009604,0.160301410901486
8,8,0.146074272570532,0.284745012289355,0.893031617024712,0.17430757413406,0.0525808318014982,-0.00746861783583525,0.231322413545377,-0.0234057845939685,0.161187718418877
9,9,0.14789500234476,0.285253323530562,0.892922910748748,0.185825184392195,0.0499156535310367,-0.00795652250590393,0.365644065268582,0.0920504505140963,0.252135307627434
10,10,0.149745405177704,0.285715163543885,0.892807204291613,0.193539936670636,0.0456328287458627,-0.00867353232525162,0.471459951541534,0.284433359783628,0.24885206278283
11,11,0.151626555311944,0.286122118325309,0.892701457111062,0.199117849040899,0.041345406439851,-0.00926760173351674,0.501713833042899,0.315186460604456,0.239665563391285
12,12,0.153539444609666,0.286466472010361,0.892620969335493,0.204256725297907,0.0379546541524997,-0.00950139896358957,0.478754576011448,0.151917248431874,0.154647320049561
13,13,0.155484983461013,0.286741147739154,0.892579116879687,0.210492783339202,0.0323371974016962,-0.00885642776380756,0.420509616044868,0.120991208427148,0.0524951307787549
14,14,0.157441244273342,0.286928080503013,0.892575010541495,0.215239889719352,0.0244788702547388,-0.00717790893769648,0.3960205375703,-0.145752845892934,0.12338615454855
15,15,0.159407109715072,0.287034476156422,0.892601791798573,0.217438579061438,0.0142406669979275,-0.00485097575199504,0.342292514641532,-0.41741173191642,0.208209578023869
16,16,0.161414720394617,0.287090431872953,0.892660479966702,0.217841693787625,0.00345152782862539,-0.00215723599787404,0.531843357850417,-0.656724152855404,0.315899481668396
17,17,0.163496494875418,0.287124385937081,0.892749421775811,0.218704683786909,-0.00565343194289806,0.000737372871824685,0.560645569425692,-0.785306334881573,0.550180822207122
