,Frame,Pelvis q0,Pelvis q1,Pelvis q2,Pelvis q3,L5 q0,L5 q1,L5 q2,L5 q3,L3 q0,L3 q1,L3 q2,L3 q3,T12 q0,T12 q1,T12 q2,T12 q3,T8 q0,T8 q1,T8 q2,T8 q3,Neck q0,Neck q1,Neck q2,Neck q3,Head q0,Head q1,Head q2,Head q3,Right Shoulder q0,Right Shoulder q1,Right Shoulder q2,Right Shoulder q3,Right Upper Arm q0,Right Upper Arm q1,Right Upper Arm q2,Right Upper Arm q3,Right Forearm q0,Right Forearm q1,Right Forearm q2,Right Forearm q3,Right Hand q0,Right Hand q1,Right Hand q2,Right Hand q3,Left Shoulder q0,Left Shoulder q1,Left Shoulder q2,Left Shoulder q3,Left Upper Arm q0,Left Upper Arm q1,Left Upper Arm q2,Left Upper Arm q3,Left Forearm q0,Left Forearm q1,Left Forearm q2,Left Forearm q3,Left Hand q0,Left Hand q1,Left Hand q2,Left Hand q3,Right Upper Leg q0,Right Upper Leg q1,Right Upper Leg q2,Right Upper Leg q3,Right Lower Leg q0,Right Lower Leg q1,Right Lower Leg q2,Right Lower Leg q3,Right Foot q0,Right Foot q1,Right Foot q2,Right Foot q3,Right Toe q0,Right Toe q1,Right Toe q2,Right Toe q3,Left Upper Leg q0,Left Upper Leg q1,Left Upper Leg q2,Left Upper Leg q3,Left Lower Leg q0,Left Lower Leg q1,Left Lower Leg q2,Left Lower Leg q3,Left Foot q0,Left Foot q1,Left Foot q2,Left Foot q3,Left Toe q0,Left Toe q1,Left Toe q2,Left Toe q3
0,0,0.999448734079194,0.00348800468461798,0.0266138334273109,0.0195388239441578,0.99980136544474,0.00397155938432819,0.00181599477791294,0.0194462987187142,0.998000736184895,0.00516632122165307,-0.06000498943094,0.0191635315856814,0.997274890046614,0.00537826301751215,-0.0710553436745847,0.0191051329415729,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.996496585579137,0.0024543315015841,0.081432605725034,0.0189013732525892,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999396942197101,0.00455922227045764,-0.0284924570594254,0.0193169694851256,0.999700265921504,0.00177482958246151,0.0110716724055263,0.0217634180810999,0.998677411918985,-0.000101464967203815,0.0424524024610168,0.0290036231003221,0.999997641955511,0.00126713856002898,-0.0017004419367842,-0.000467910789165987,0.999997641955511,0.00126713856002898,-0.0017004419367842,-0.000467910789165987,0.99992585161994,0.00502208221959215,0.00471846399788087,-0.0100402216020724,0.999817279769795,-0.00207862315581636,0.0142790870815745,-0.0125377059951276,0.999999471332892,0.000586265273527281,-0.000820195043168881,-0.000202254929572114,0.999999471332892,0.000586265273527281,-0.000820195043168881,-0.000202254929572114
1,1,0.999452433025608,0.00354099558788672,0.0263276840658469,0.0197268477250647,0.99979796579781,0.00402919759974112,0.0015298417040668,0.0196329503035984,0.997979650257671,0.00523538978685939,-0.0602903848109726,0.0193462622927782,0.997250644322453,0.00544935130394135,-0.0713404879961672,0.019287087423651,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.996516145539106,0.00249647674133411,0.0811470394626232,0.0190918116011863,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.99938486977166,0.0046224920861148,-0.0287783755719684,0.0195017880676396,0.999696283200805,0.00194768269428023,0.0108097006547839,0.0220612388222301,0.998674876181445,-8.91137866862619e-05,0.0427410247826546,0.0286651102079888,0.999997865067402,0.00118302145383114,-0.00163715147803246,-0.000435954030974114,0.999997865067402,0.00118302145383114,-0.00163715147803246,-0.000435954030974114,0.999928061870738,0.00504226721431212,0.00452949247867666,-0.0098959750735063,0.999821615465688,-0.00194071958758255,0.0144057416793792,-0.0120600771859152,0.999999470638672,0.000749813170253365,-0.000679542057591578,-0.000186346928401335,0.999999470638672,0.000749813170253365,-0.000679542057591578,-0.000186346928401335
2,2,0.999453939321566,0.00359631893834621,0.0261039652876409,0.0199367164036536,0.999793922660985,0.0040897093708459,0.00130615439174421,0.0198413822131432,0.997961784316728,0.00530867308273311,-0.0605133941578702,0.0195505539810688,0.99723030938594,0.00552489287578877,-0.0715632857766914,0.0194905548812002,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.996530107015574,0.00253979313885037,0.0809236889099225,0.0193041921755691,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999374047716567,0.00468929437777177,-0.0290018375234793,0.0197082898574335,0.999691864672323,0.00211190179469691,0.0105848919984034,0.0223534256919742,0.9986671744647,-7.12100761734231e-05,0.0430019678331115,0.0285429560189046,0.999997779090566,0.00121048130127849,-0.00166610088590406,-0.000447947310059865,0.999997779090566,0.00121048130127849,-0.00166610088590406,-0.000447947310059865,0.999930490201744,0.00508970074216621,0.00433188935736148,-0.0097131069103232,0.999824211757543,-0.00178742944604834,0.0145566800389139,-0.0116813417734792,0.999999445651884,0.000776020780137387,-0.000691083909823708,-0.000169972656826527,0.999999445651884,0.000776020780137387,-0.000691083909823708,-0.000169972656826527
3,3,0.999452396562507,0.00365402910278362,0.0259801077128974,0.0201640541559271,0.999789308296983,0.00415304051272281,0.00118237318730784,0.0200672186210953,0.997949525415325,0.00538584647160245,-0.06063665322757,0.0197720425467749,0.997216685996973,0.00560451477770077,-0.0716864015035499,0.0197111750738936,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.996535556826898,0.00258460381436389,0.0807998810418554,0.0195341502617927,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999365683214463,0.00475944233819457,-0.0291254219643746,0.0199321026817682,0.999688136362931,0.00225019187650433,0.0103828254817327,0.0226000793526188,0.998647696554211,-3.62582701231903e-05,0.0432457553003227,0.0288544883997522,0.99999710836247,0.00142929294910678,-0.00185796781037672,-0.000536976702925296,0.99999710836247,0.00142929294910678,-0.00185796781037672,-0.000536976702925296,0.999932992806394,0.00518431132999325,0.00411058892949079,-0.00949925638852625,0.999823394934743,-0.00161127463296351,0.0147562309211522,-0.0115254667681224,0.999999359424034,0.000549801682584103,-0.000977536533649792,-0.000152617027054561,0.999999359424034,0.000549801682584103,-0.000977536533649792,-0.000152617027054561
4,4,0.999447795622163,0.00370698974397578,0.0259612596963333,0.0204052701040138,0.999784241278652,0.0042119678179334,0.00116364508794632,0.0203070467592015,0.997943310137206,0.00545948955538457,-0.0606550322019255,0.020007768360673,0.9972102675313,0.00568076428539818,-0.0717047105089535,0.0199460707437191,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.996532199910809,0.00262398599745159,0.0807807617008248,0.01977770910501,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999360050807915,0.00482561262604699,-0.0291439878572145,0.0201700343024755,0.999685093749692,0.00235819907373012,0.010276031840893,0.0227718115529707,0.998615419360086,8.3059212540807e-06,0.043391482248527,0.0297392571455066,0.999995181715777,0.00194738179182492,-0.00230084514467354,-0.00074186320015052,0.999995181715777,0.00194738179182492,-0.00230084514467354,-0.00074186320015052,0.999935830331715,0.00534673959046073,0.00387273400450807,-0.00920595057043995,0.999818917273189,-0.00140219826620155,0.0149989550560452,-0.0116274610262801,0.999998615015631,-3.36946641086463e-05,-0.00165820391022361,-0.000138532603539408,0.999998615015631,-3.3694664108646e-05,-0.00165820391022361,-0.000138532603539408
5,5,0.999440722949156,0.00375516466505439,0.0260224679263806,0.020663281739039,0.999778688949122,0.00426652746422336,0.00122500991309695,0.0205637841188242,0.99794156260523,0.00552981883048837,-0.0605934414862212,0.0202606410952505,0.997209202296334,0.00575389011006365,-0.0716431042154159,0.0201981489867237,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.996521993879279,0.00265772430791504,0.08084144752497,0.0200377787800069,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999356361221168,0.00488792984222751,-0.029082482921814,0.0204249997734648,0.999682079976428,0.00244745357624421,0.0102741260595676,0.0228952239278442,0.99857368418013,5.48187748602953e-05,0.0434320865154153,0.0310523448187268,0.999991438095386,0.00271156300389882,-0.00294761262024095,-0.00104054881571492,0.999991438095386,0.00271156300389882,-0.00294761262024095,-0.00104054881571492,0.999938970601986,0.00556369914521177,0.00362836791774322,-0.0088280954636709,0.999811877200244,-0.00116518580863958,0.0152686329212546,-0.0119046797551328,0.999996074195727,-0.000897743689591746,-0.00265127315994577,-0.000128062617586726,0.999996074195727,-0.000897743689591746,-0.00265127315994577,-0.000128062617586726
6,6,0.999431199995124,0.00380925838273567,0.0261560100685604,0.0209434754559463,0.999772481213862,0.00432755427556653,0.00135874717198329,0.0208425499301859,0.997943635693974,0.00560796491164277,-0.0604595762827718,0.0205351002712441,0.997212757972908,0.0058350713565713,-0.0715092701855297,0.0204717257666272,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.996505389115655,0.00269620290851137,0.080974220378153,0.0203203244925785,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999354210401694,0.00495737901391049,-0.0289486189447064,0.0207017875294069,0.999679211570483,0.00252448639988782,0.0102683132083887,0.0230144012759303,0.998522390793879,0.000114433750062733,0.0434888543656636,0.0325843756140102,0.999985998007191,0.00355994599285503,-0.00366612820504005,-0.00137480110324715,0.999985998007191,0.00355994599285503,-0.00366612820504005,-0.00137480110324715,0.999941882896768,0.00580422826502744,0.00336677598158366,-0.00843839929154287,0.999802594163207,-0.000915322676734393,0.0155734224434501,-0.0123046089867539,0.999991080800463,-0.00188506806387684,-0.00377778406486671,-0.000114828023923018,0.999991080800463,-0.00188506806387684,-0.00377778406486671,-0.000114828023923018
7,7,0.999419225747429,0.00387997532643901,0.0263541631648249,0.0212512371817982,0.999765425505518,0.0044058829770618,0.00155713630764048,0.0211484629579376,0.997948859844096,0.0057050582861047,-0.0602611304704639,0.0208355849508232,0.997220179823968,0.00593548699725189,-0.0713108944100582,0.0207711165900217,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.996482813623031,0.00274980589957527,0.0811713602699506,0.0206313109948835,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999353171832461,0.00504494505532757,-0.0287501070973496,0.0210051855426118,0.999676565462277,0.00259582846604699,0.0101497979544211,0.0231734274893519,0.998462399056195,0.0001983041401853,0.0436831131891375,0.0341260013555623,0.999979851036078,0.00433064206732019,-0.00432425202971236,-0.0016863883098375,0.999979851036078,0.00433064206732019,-0.00432425202971236,-0.0016863883098375,0.999944156258614,0.00603736585136256,0.00307724398407506,-0.00810957133806463,0.999791411619545,-0.00066769430303892,0.0159214818800737,-0.0127747348645089,0.999984163507895,-0.00283839034560339,-0.00485877830959547,-9.24499875242589e-05,0.999984163507895,-0.00283839034560339,-0.00485877830959547,-9.24499875242589e-05
8,8,0.999404779470336,0.00397801983980769,0.026609203695955,0.0215919524052727,0.999757309525779,0.00451234819718492,0.00181245669130363,0.0214866415306075,0.99795654579861,0.00583222931772744,-0.0600057967798858,0.021166533766843,0.997230693428748,0.00606631587628495,-0.0710556615133628,0.0211006365355787,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.996454675759731,0.00282891731906305,0.0814251455685754,0.020976702612851,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999352799272374,0.0051616127709112,-0.0284946580248518,0.0213399813523965,0.999674108310699,0.00266801040281026,0.00980978385943626,0.0234163838867244,0.998395672641368,0.000317583051126719,0.0441362368034039,0.0354679093383118,0.999974872380457,0.00486176612877075,-0.00478984780701662,-0.00191708001519972,0.999974872380457,0.00486176612877075,-0.00478984780701662,-0.00191708001519972,0.999945481754327,0.00623215139257419,0.002749058108864,-0.00791432167921452,0.999778745289907,-0.000437386183226945,0.0163209705390008,-0.0132625442706641,0.999977184337661,-0.00360043594149932,-0.00571530309428922,-5.45499314924536e-05,0.999977184337661,-0.00360043594149932,-0.00571530309428922,-5.45499314924536e-05
9,9,0.999386185476597,0.00411283722137892,0.026971895494639,0.021973932327942,0.999747717214724,0.00465659847405575,0.00217549810079342,0.0218651600180277,0.997969418614996,0.00599960732076209,-0.0596428568839884,0.0215354090734119,0.997247585442849,0.00623776934093379,-0.0706928864628214,0.0214676353055441,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.996416523226693,0.00294255319324723,0.0817861649000525,0.0213653189181726,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999354216475685,0.00531727102819011,-0.0281314926782526,0.0217139531356063,0.999671943833983,0.00270614497438436,0.00915924933487744,0.023765303326163,0.998313730151392,0.000504975235366434,0.0449314825140671,0.0367505519729112,0.999971839003278,0.0051363601945125,-0.00506778682916568,-0.00206313863041766,0.999971839003278,0.0051363601945125,-0.00506778682916568,-0.00206313863041766,0.999945116046922,0.00638909473324752,0.00233589102149773,-0.00796793420731157,0.999761348714825,-0.000230332297543361,0.0168179370212767,-0.0139409310053009,0.99997063063929,-0.00422275507006138,-0.00639579268991477,5.86053080584603e-06,0.99997063063929,-0.00422275507006138,-0.00639579268991477,5.86053080584604e-06
